Industry,Price,Demand_Index,Seasonality,Competitor_Price,Customer_Segment,Discount_Offered,Purchase_Prob,Purchased
RideHailing,250,0.39,0.85,250,High,10,0.03809073124999999,0
Airline,250,0.79,1.15,200,Medium,20,0.04466791666666665,0
Airline,250,0.41,1.15,250,Medium,20,0.02781849999999999,0
FoodDelivery,100,0.31,1.0,150,Medium,0,0.10333333333333335,0
Airline,150,0.17,1.15,250,Low,15,0.0188608625,0
Airline,50,0.6,1.0,100,High,15,0.16315624999999997,1
FoodDelivery,200,0.95,1.0,100,High,20,0.17188666666666666,0
Airline,50,0.38,1.0,200,High,10,0.05954125,0
Ecommerce,100,0.16,1.15,300,Low,0,0.02085333333333334,0
Ecommerce,100,0.81,1.15,300,Medium,5,0.12978900000000002,0
Hospitality,300,0.51,1.15,300,High,0,0.01,0
FoodDelivery,50,0.67,0.85,150,Medium,5,0.19837583333333336,0
FoodDelivery,250,0.65,1.15,250,High,10,0.09369912499999998,0
Retail,150,0.11,1.0,100,Low,0,0.01753125,0
Airline,150,0.98,0.85,300,Medium,10,0.06809775000000001,0
Ecommerce,150,0.46,0.85,300,Medium,5,0.0408595,0
Airline,200,0.77,0.85,150,Medium,10,0.05945041666666668,0
FoodDelivery,200,0.93,1.0,150,Low,20,0.15546500000000002,1
Retail,50,0.77,1.15,250,Medium,15,0.18844546874999998,0
Hospitality,300,0.53,1.15,50,High,20,0.01,0
Airline,250,0.27,1.0,150,Low,10,0.01,0
Hospitality,200,0.28,1.15,150,High,15,0.0408615763888889,0
FoodDelivery,150,0.37,1.15,150,High,20,0.17322104999999996,0
Airline,300,0.12,1.15,150,Low,10,0.01,0
RideHailing,100,0.41,1.0,200,Low,20,0.1005228888888889,0
Airline,200,0.28,1.15,200,High,10,0.04036270000000001,0
Hospitality,50,0.23,0.85,50,Medium,0,0.05702083333333334,0
Ecommerce,300,0.75,0.85,250,Medium,0,0.01,0
Hospitality,150,0.47,0.85,250,High,0,0.05359958333333334,0
Retail,250,0.5,0.85,250,Medium,15,0.03617812499999999,0
FoodDelivery,150,0.27,0.85,200,Low,10,0.05315793750000001,0
FoodDelivery,150,0.25,0.85,150,Medium,5,0.06661874999999999,0
Airline,300,0.29,0.85,50,Low,15,0.01,0
Retail,150,0.18,1.15,300,Medium,5,0.024335437499999994,0
Retail,200,0.36,1.0,200,Low,20,0.05416200000000001,0
Ecommerce,50,0.55,0.85,50,High,5,0.18727270833333332,0
Hospitality,150,0.57,0.85,50,High,20,0.07670442499999999,0
Ecommerce,150,0.5,1.0,50,Low,0,0.05666666666666668,0
Ecommerce,200,0.78,1.15,250,High,10,0.12493216666666669,0
Airline,150,0.8,0.85,50,Medium,10,0.07412,0
Airline,300,0.13,1.0,300,Low,15,0.01,0
Hospitality,250,0.95,0.85,150,Low,20,0.031496986111111104,0
FoodDelivery,250,0.68,0.85,200,Low,0,0.040941666666666654,1
Airline,200,0.66,1.15,150,High,10,0.07928387500000002,0
Ecommerce,200,0.8,0.85,300,High,15,0.07889511111111112,0
Retail,300,0.97,1.0,200,Low,15,0.01,0
Airline,250,0.24,1.0,200,Medium,0,0.01,0
RideHailing,250,0.44,1.15,250,Low,0,0.03942583333333332,0
Airline,50,0.66,1.15,250,Low,20,0.095159625,0
Airline,250,0.28,1.0,100,High,15,0.01,0
Airline,300,0.35,1.15,250,Low,15,0.01,0
Airline,200,0.82,0.85,200,High,10,0.08736895000000001,1
Ecommerce,200,0.98,1.15,50,Medium,5,0.07851433333333334,1
RideHailing,250,0.94,0.85,300,Low,10,0.056548670138888875,0
RideHailing,50,0.26,0.85,50,Medium,5,0.10584979166666666,0
Hospitality,50,0.32,1.0,100,Low,10,0.07206111111111113,0
Airline,300,0.34,0.85,50,Medium,20,0.01,0
Hospitality,300,0.71,1.0,250,High,10,0.01,0
Airline,300,0.13,1.15,150,Low,15,0.01,0
Airline,300,0.18,1.15,200,High,20,0.01,0
RideHailing,100,0.28,1.0,300,Medium,0,0.05133333333333335,0
FoodDelivery,50,0.61,1.15,150,Medium,5,0.24435583333333333,0
RideHailing,250,0.11,1.0,100,Low,5,0.01,0
FoodDelivery,150,0.82,1.15,300,High,5,0.16998753749999995,0
Airline,250,0.59,1.15,100,Low,15,0.016364571874999994,0
Airline,100,0.7,0.85,100,Low,15,0.11480525000000001,0
FoodDelivery,50,0.74,0.85,250,Medium,15,0.17847875,0
Airline,100,0.65,1.15,50,High,10,0.15616520833333336,1
RideHailing,100,0.37,0.85,250,Medium,15,0.06544220833333336,0
FoodDelivery,100,0.76,1.15,100,Medium,15,0.396796,0
Ecommerce,250,0.59,0.85,300,Low,0,0.02368194444444444,0
FoodDelivery,250,0.72,0.85,100,Low,15,0.02952134999999999,0
Airline,200,0.88,0.85,250,Low,10,0.05775183333333334,0
Hospitality,150,0.61,1.15,150,High,20,0.16658871249999996,1
Ecommerce,200,0.23,0.85,250,High,10,0.02722880555555556,0
Ecommerce,300,0.66,1.0,250,Medium,0,0.01,0
Ecommerce,50,0.7,0.85,300,Low,20,0.09946416666666667,0
FoodDelivery,150,0.91,1.15,150,Low,10,0.29087467499999997,1
RideHailing,100,0.59,1.15,50,Medium,5,0.21664881944444445,0
FoodDelivery,250,0.79,0.85,50,Medium,5,0.03508587499999999,0
Hospitality,300,0.22,0.85,200,Medium,20,0.01,0
FoodDelivery,250,0.27,1.0,150,Low,0,0.015299999999999998,0
FoodDelivery,100,0.32,1.0,100,Low,15,0.12348800000000001,0
RideHailing,150,0.83,1.0,100,Medium,15,0.21588645833333334,0
FoodDelivery,100,0.22,1.0,100,Medium,5,0.09196,0
Airline,250,0.76,1.15,150,Low,0,0.024763333333333328,0
Airline,250,0.61,1.15,50,High,10,0.021983256249999993,0
Hospitality,200,0.87,0.85,50,High,10,0.05407285625000001,0
FoodDelivery,250,0.93,1.0,100,Low,20,0.046639499999999987,0
Hospitality,150,0.57,1.15,150,Low,15,0.11066888437499998,0
Hospitality,200,0.23,1.0,250,Medium,5,0.023367361111111113,0
Airline,200,0.66,1.15,100,Low,5,0.044945450000000005,0
RideHailing,250,0.29,0.85,100,Medium,15,0.012823135416666664,0
RideHailing,100,0.89,1.15,200,Medium,15,0.283964388888889,0
Retail,200,0.57,0.85,50,High,20,0.04930998749999999,0
Airline,50,0.93,0.85,200,High,10,0.12386146875000001,1
Airline,50,0.47,1.15,200,Low,5,0.060012390624999995,0
Hospitality,300,0.89,1.0,150,Low,5,0.01,0
Airline,300,0.95,0.85,50,High,20,0.01,0
RideHailing,50,0.31,0.85,300,Low,10,0.055947088541666676,0
Hospitality,50,0.39,1.0,300,Low,10,0.05269468750000001,0
Airline,300,0.89,1.0,100,Medium,15,0.01,0
FoodDelivery,50,0.61,0.85,50,Low,10,0.24019512500000004,0
Airline,150,0.21,1.15,300,Low,0,0.015395624999999998,0
RideHailing,50,0.53,1.15,250,Low,20,0.14009611458333335,1
RideHailing,50,0.31,0.85,100,Low,0,0.08554600694444446,0
FoodDelivery,50,0.78,0.85,200,High,5,0.1991900625,0
Ecommerce,250,0.87,0.85,100,High,5,0.029623137499999994,0
Hospitality,250,0.87,1.15,300,Low,20,0.04878132291666665,0
Ecommerce,100,0.55,1.0,50,High,15,0.15953055555555562,0
RideHailing,200,0.37,1.15,250,High,0,0.0747579861111111,0
FoodDelivery,150,0.97,1.0,250,Medium,15,0.22019,0
Retail,250,0.25,1.0,100,High,15,0.012236718749999997,0
Airline,300,0.56,0.85,150,Medium,10,0.01,0
Hospitality,150,0.84,1.0,250,Medium,10,0.10682000000000001,0
Ecommerce,150,0.78,0.85,100,High,0,0.127075,1
Ecommerce,250,0.57,1.0,150,Medium,20,0.029893333333333327,0
Hospitality,300,0.54,1.0,150,High,0,0.01,0
Hospitality,300,0.42,0.85,50,High,5,0.01,0
Airline,250,0.53,1.15,100,Medium,15,0.017294562499999996,0
Airline,300,0.63,1.15,250,Medium,5,0.01,0
Ecommerce,300,0.86,1.15,200,Low,0,0.01,0
Airline,250,0.2,0.85,50,Medium,0,0.01,0
Ecommerce,300,0.29,0.85,300,High,5,0.01,0
Retail,300,0.92,1.15,150,High,0,0.01,0
Hospitality,200,0.6,1.0,150,High,10,0.07312083333333334,0
Ecommerce,300,0.14,0.85,100,Low,5,0.01,0
Airline,300,0.3,1.15,200,Medium,5,0.01,0
RideHailing,250,0.52,1.15,300,Low,15,0.04407031597222222,0
Hospitality,100,0.44,1.0,100,Medium,15,0.11652666666666667,0
Airline,150,0.19,1.15,300,Low,20,0.016436662499999997,0
Airline,150,0.75,1.15,150,High,5,0.15547640624999998,0
Hospitality,150,0.32,0.85,50,Medium,10,0.03458933333333334,0
Airline,300,0.86,1.15,300,Low,5,0.01,0
FoodDelivery,100,0.6,1.15,50,High,20,0.31211,0
RideHailing,250,0.62,1.0,200,Medium,20,0.0558861111111111,0
Retail,200,0.49,0.85,50,Medium,5,0.0326431875,0
Ecommerce,150,0.56,1.0,150,High,5,0.134596,0
Hospitality,150,0.11,0.85,50,High,10,0.013673595833333337,0
RideHailing,200,0.22,1.0,150,High,15,0.043870902777777776,1
FoodDelivery,250,0.9,1.15,50,Medium,5,0.05407874999999998,0
Ecommerce,250,0.36,1.0,50,Low,5,0.010658999999999997,0
FoodDelivery,100,0.24,0.85,300,High,15,0.0532542,0
RideHailing,250,0.91,1.0,300,Medium,10,0.0757701388888889,1
Ecommerce,250,0.11,1.0,100,Medium,10,0.01,0
RideHailing,200,0.35,1.0,150,Medium,0,0.053472222222222233,0
Hospitality,50,0.5,1.0,50,Low,10,0.13511458333333334,0
Ecommerce,300,0.7,1.0,100,Low,15,0.01,0
Ecommerce,300,0.57,1.0,100,High,20,0.01,0
Airline,100,0.84,0.85,200,High,0,0.10948000000000002,0
RideHailing,200,0.75,1.15,150,Medium,0,0.13177083333333336,0
Retail,150,0.72,1.15,150,Low,10,0.17260694999999998,0
Airline,50,0.34,1.0,200,High,20,0.0576725,0
Hospitality,200,0.49,1.15,300,Low,15,0.04228284861111111,0
Airline,150,0.93,1.15,50,High,15,0.13959648750000003,1
RideHailing,300,0.62,1.15,150,High,15,0.01,0
Ecommerce,100,0.54,0.85,250,Low,10,0.056701800000000024,0
RideHailing,150,0.75,1.0,100,High,0,0.19765625,1
FoodDelivery,300,0.86,1.15,250,Low,10,0.01,0
Retail,250,0.79,0.85,100,High,20,0.03417095624999999,0
Airline,300,0.56,0.85,200,High,15,0.01,0
RideHailing,300,0.66,1.15,100,Medium,20,0.01,0
FoodDelivery,50,0.14,0.85,250,Low,5,0.026425437500000003,0
Hospitality,250,0.51,1.15,50,Low,10,0.015848940624999995,0
Airline,300,0.47,0.85,300,Medium,5,0.01,0
Airline,250,0.48,1.15,300,High,15,0.03002074999999999,0
Ecommerce,200,0.83,0.85,150,High,0,0.09014722222222223,1
FoodDelivery,200,0.71,1.0,150,High,20,0.16057833333333332,0
RideHailing,150,0.7,0.85,50,Low,20,0.10941058333333332,0
RideHailing,100,0.95,0.85,150,Low,20,0.24747631944444443,0
Ecommerce,100,0.34,0.85,150,Medium,0,0.06422222222222224,0
Retail,300,0.55,1.0,250,High,10,0.01,0
FoodDelivery,50,0.74,1.15,300,High,5,0.25567231249999994,1
RideHailing,200,0.31,1.15,200,High,10,0.08192667083333334,0
Retail,250,0.16,1.0,150,Medium,20,0.01,0
Retail,150,0.21,0.85,250,Medium,5,0.027979874999999998,0
Ecommerce,200,0.67,1.15,200,High,10,0.12877623333333335,0
RideHailing,200,0.29,1.0,250,High,15,0.05782982638888889,0
FoodDelivery,100,0.78,0.85,200,Medium,20,0.20862400000000003,0
Ecommerce,300,0.36,1.15,300,Medium,0,0.01,0
FoodDelivery,300,0.45,1.15,150,Medium,15,0.01,0
Airline,250,0.34,0.85,200,Low,5,0.010696010416666662,0
FoodDelivery,250,0.15,0.85,50,High,0,0.01,0
Ecommerce,100,0.25,1.0,300,High,0,0.03833333333333334,0
Ecommerce,150,0.33,1.15,150,Low,15,0.073224525,0
Retail,100,0.74,0.85,100,High,5,0.226770225,0
Hospitality,150,0.26,0.85,200,Medium,5,0.033679479166666665,0
RideHailing,300,0.38,0.85,50,Medium,20,0.01,0
Hospitality,200,0.96,1.15,300,Medium,0,0.08586666666666667,0
Hospitality,100,0.39,1.0,250,Low,10,0.042155750000000006,0
Retail,100,0.61,1.0,200,Medium,0,0.12200000000000003,0
Hospitality,150,0.22,0.85,200,Low,0,0.023180208333333334,0
Airline,250,0.87,1.15,200,High,5,0.05009795312499998,0
Retail,200,0.11,0.85,250,Medium,0,0.011687500000000003,0
Airline,250,0.51,1.0,200,High,20,0.02883624999999999,0
FoodDelivery,100,0.32,1.15,50,Medium,0,0.12266666666666667,0
Airline,100,0.79,0.85,50,High,10,0.14028754166666668,1
RideHailing,50,0.42,1.0,300,Medium,10,0.1049125,0
Airline,200,0.19,1.0,50,Low,10,0.01,0
FoodDelivery,200,0.62,1.15,50,Medium,0,0.07129999999999999,0
Airline,150,0.34,1.0,200,Medium,5,0.0444125,0
FoodDelivery,250,0.91,1.0,200,Medium,10,0.08265833333333333,1
RideHailing,50,0.55,1.15,150,Medium,0,0.19326388888888896,0
FoodDelivery,150,0.31,1.0,200,Medium,15,0.0879625,0
FoodDelivery,250,0.42,0.85,50,Medium,10,0.019456499999999995,0
Hospitality,50,0.27,1.0,250,Low,5,0.034974843750000005,0
Airline,50,0.19,1.0,300,Medium,20,0.028024999999999998,0
Hospitality,300,0.23,1.15,300,High,5,0.01,0
Hospitality,200,0.73,0.85,200,Medium,10,0.07890691666666666,0
FoodDelivery,150,0.37,1.0,100,High,5,0.111161875,0
Airline,250,0.1,1.15,200,Low,20,0.01,0
Ecommerce,150,0.42,0.85,150,High,10,0.0894999,0
Hospitality,150,0.91,1.0,100,Low,0,0.11280208333333334,0
FoodDelivery,200,0.87,0.85,100,Low,10,0.09135290000000003,0
Ecommerce,150,0.8,1.15,200,High,0,0.17633333333333331,0
Ecommerce,300,0.98,1.15,200,High,0,0.01,0
Airline,50,0.27,1.15,200,Low,15,0.037444359375,0
Ecommerce,100,0.29,1.15,250,High,5,0.05343781666666666,0
Retail,250,0.73,0.85,300,Low,5,0.03444744531249999,0
Ecommerce,200,0.97,0.85,300,Medium,0,0.07328888888888892,0
Retail,200,0.48,0.85,150,Low,10,0.04725150000000001,0
RideHailing,100,0.81,1.15,300,High,20,0.231741675,0
RideHailing,100,0.21,0.85,250,Medium,5,0.03419762500000001,0
Retail,150,0.13,1.15,200,High,5,0.033686554687499995,0
FoodDelivery,100,0.5,1.15,250,Low,5,0.10214875,0
Ecommerce,300,0.38,0.85,200,Medium,15,0.01,0
Retail,50,0.8,1.15,150,High,15,0.3002075,0
Ecommerce,50,0.17,0.85,50,Medium,10,0.05250166666666668,0
Ecommerce,200,0.22,0.85,50,Medium,5,0.013027666666666668,0
FoodDelivery,100,0.79,0.85,150,High,20,0.3037418333333333,0
RideHailing,100,0.48,0.85,150,Low,0,0.10596666666666667,0
Retail,100,0.28,1.15,50,High,0,0.092575,1
FoodDelivery,200,0.26,0.85,50,Medium,20,0.026078,0
RideHailing,100,0.65,0.85,150,Low,0,0.1434965277777778,0
Airline,150,0.61,0.85,150,Low,0,0.06610875,0
RideHailing,150,0.2,1.0,100,Medium,0,0.04583333333333334,0
Retail,150,0.74,1.15,250,High,20,0.17322105,0
Airline,300,0.72,0.85,250,Low,0,0.01,0
Ecommerce,200,0.71,1.0,150,Low,20,0.07912555555555557,0
RideHailing,150,0.52,1.0,250,Low,15,0.09197283333333335,0
RideHailing,300,0.92,0.85,200,High,5,0.01,0
FoodDelivery,250,0.16,1.15,300,Medium,20,0.018093333333333326,0
Ecommerce,300,0.98,1.0,150,High,0,0.01,0
Ecommerce,100,0.37,1.0,300,Low,10,0.04570733333333335,0
Ecommerce,300,0.19,1.0,250,Low,5,0.01,0
Hospitality,100,0.32,1.0,200,Medium,5,0.05201777777777779,0
Hospitality,300,0.86,1.15,250,Medium,10,0.01,0
RideHailing,300,0.89,1.0,300,Low,15,0.01,0
Airline,150,0.35,0.85,50,Medium,0,0.02975,0
FoodDelivery,200,0.69,1.0,150,High,0,0.13225,0
Hospitality,200,0.15,0.85,100,Low,5,0.01,0
Ecommerce,50,0.58,1.0,250,Medium,0,0.09666666666666666,0
FoodDelivery,50,0.95,1.15,50,Medium,0,0.5462499999999999,1
Hospitality,300,0.8,1.0,50,Medium,5,0.01,0
Ecommerce,150,0.26,1.0,150,Low,20,0.052156,0
Airline,200,0.1,1.15,50,Low,10,0.01,0
Hospitality,200,0.46,1.15,200,Low,5,0.05481982916666666,0
Retail,300,0.72,0.85,250,Medium,10,0.01,0
Hospitality,300,0.91,0.85,250,Medium,10,0.01,0
Airline,300,0.25,1.0,150,Low,20,0.01,0
FoodDelivery,150,0.81,1.0,100,Low,10,0.18761625000000004,0
RideHailing,50,0.22,1.15,300,High,15,0.07567730729166666,0
RideHailing,250,0.34,1.0,150,High,15,0.02712019444444444,0
FoodDelivery,250,0.78,1.0,200,Low,5,0.05773624999999998,0
Ecommerce,50,0.54,1.0,50,Medium,15,0.20430000000000004,1
Retail,300,0.14,1.15,200,Low,20,0.01,0
Hospitality,250,0.54,1.15,200,High,20,0.04096443749999999,0
Hospitality,150,0.39,1.0,100,Medium,10,0.061993750000000014,0
Ecommerce,200,0.2,1.15,300,Low,5,0.01815977777777778,0
Ecommerce,100,0.36,1.0,150,Low,5,0.07106000000000001,0
FoodDelivery,100,0.33,0.85,200,Medium,0,0.07480000000000002,0
Hospitality,50,0.14,1.15,150,High,15,0.0408615763888889,0
Hospitality,150,0.3,0.85,250,Low,20,0.02983925,0
Retail,50,0.18,1.0,50,Low,15,0.065120625,0
Hospitality,250,0.89,1.15,50,Low,5,0.026516113020833322,0
FoodDelivery,150,0.83,1.15,50,Low,0,0.162265,0
FoodDelivery,200,0.64,0.85,200,High,10,0.13638080000000002,0
Retail,300,0.44,1.15,150,Low,20,0.01,0
Retail,200,0.77,1.15,150,High,10,0.13874678125,1
Airline,100,0.8,1.0,250,Medium,20,0.09440000000000001,0
FoodDelivery,200,0.39,1.15,150,High,10,0.09369912500000002,0
Retail,250,0.12,1.15,50,Medium,10,0.01,0
Ecommerce,300,0.13,1.15,50,High,20,0.01,0
FoodDelivery,150,0.11,0.85,200,Medium,10,0.02547875,0
Airline,250,0.71,0.85,100,Medium,20,0.017803249999999993,0
FoodDelivery,150,0.7,1.15,100,Medium,10,0.2193625,0
Retail,300,0.15,0.85,100,Low,10,0.01,0
RideHailing,100,0.69,1.15,250,Low,5,0.12921816874999997,0
Ecommerce,300,0.53,1.0,50,Medium,10,0.01,0
Retail,250,0.28,1.15,300,High,10,0.025226687499999994,0
Ecommerce,100,0.78,0.85,50,High,5,0.17705783333333333,0
Airline,150,0.18,0.85,250,High,10,0.019178550000000003,0
Airline,150,0.26,0.85,100,High,0,0.03176875,0
Airline,150,1.0,1.15,250,Low,15,0.11094625000000001,0
FoodDelivery,100,0.85,1.0,150,High,20,0.38448333333333334,0
RideHailing,200,0.57,1.15,100,Medium,0,0.08011666666666668,0
Retail,200,0.61,1.15,150,Low,15,0.08459651562500002,0
Airline,200,0.62,1.0,150,Medium,20,0.06096666666666667,0
Ecommerce,150,0.13,1.15,200,Medium,15,0.028280416666666672,0
Retail,200,0.22,1.0,300,Low,0,0.01870000000000001,0
Retail,300,0.66,1.0,300,Medium,10,0.01,0
RideHailing,50,0.32,1.0,300,Low,20,0.07355333333333335,0
Ecommerce,150,0.95,1.15,250,High,15,0.19013141666666666,0
RideHailing,200,0.45,0.85,50,Medium,20,0.04137375000000001,1
Retail,250,0.91,0.85,300,Medium,10,0.0526946875,0
Retail,100,0.78,1.0,300,High,5,0.14060475,1
Retail,250,0.99,1.15,300,Medium,0,0.07115624999999998,0
Ecommerce,200,0.82,1.15,100,Low,10,0.07766128888888892,1
Hospitality,50,0.66,1.0,200,High,0,0.1106875,0
Retail,200,0.75,1.15,250,High,15,0.140722265625,0
Hospitality,300,0.39,1.0,150,Medium,0,0.01,0
Ecommerce,300,0.43,1.15,150,Medium,15,0.01,0
Ecommerce,300,0.35,1.0,300,High,15,0.01,0
Airline,200,0.21,0.85,100,High,5,0.014300825000000001,0
Retail,300,0.3,1.15,200,High,0,0.01,0
Retail,200,0.66,1.15,100,Low,0,0.06451500000000002,0
Ecommerce,100,0.86,1.15,100,Low,20,0.26452453333333337,0
RideHailing,200,0.61,1.0,150,Medium,10,0.10158194444444447,1
Retail,150,0.85,0.85,300,Medium,20,0.095911875,0
FoodDelivery,250,0.6,0.85,250,Medium,10,0.05558999999999999,0
Ecommerce,200,0.97,0.85,50,Medium,0,0.05496666666666668,0
Hospitality,150,0.42,0.85,100,Low,10,0.04823590625,0
RideHailing,100,0.16,0.85,200,Medium,10,0.03623644444444445,0
Retail,300,0.1,0.85,100,Low,0,0.01,0
Hospitality,150,0.31,0.85,250,Low,0,0.026130416666666666,0
FoodDelivery,200,0.16,1.15,50,Low,15,0.0177514,0
Airline,150,0.24,0.85,300,High,5,0.018386774999999994,0
Hospitality,50,0.55,1.0,150,High,15,0.13958923611111113,0
Airline,300,0.53,1.0,300,Medium,15,0.01,0
Hospitality,200,0.54,1.15,300,High,0,0.05554500000000001,0
FoodDelivery,50,0.61,0.85,100,Low,15,0.2084261979166667,0
Airline,100,0.9,1.0,300,High,0,0.10350000000000001,1
Retail,200,0.78,0.85,50,High,10,0.06233028750000001,0
FoodDelivery,250,0.19,1.0,150,Medium,0,0.012666666666666666,0
Airline,50,0.55,1.0,150,Low,0,0.07791666666666669,0
Ecommerce,300,0.71,1.0,200,Medium,20,0.01,0
Hospitality,150,0.48,1.0,100,Medium,5,0.07315,0
Retail,100,0.18,1.15,150,Low,0,0.043987500000000006,0
Airline,50,0.37,0.85,150,Low,15,0.050568979166666674,0
Ecommerce,100,0.21,1.15,150,Low,15,0.05177491666666668,0
Ecommerce,50,0.61,0.85,150,Medium,20,0.13596222222222223,0
Hospitality,250,0.42,1.0,300,Medium,5,0.02133541666666666,1
Hospitality,300,0.79,0.85,200,Medium,10,0.01,0
Ecommerce,150,0.55,1.0,150,Low,0,0.09350000000000001,0
Ecommerce,300,0.41,0.85,250,Medium,15,0.01,0
Hospitality,50,0.36,1.15,150,High,5,0.096740875,1
Airline,200,0.55,0.85,250,High,5,0.046818177083333336,0
Retail,100,0.58,1.15,150,Low,15,0.16087206250000002,1
Ecommerce,250,0.5,0.85,250,Low,10,0.02625083333333333,0
Retail,250,0.55,1.15,300,Medium,10,0.04308906249999999,0
RideHailing,50,0.82,1.15,300,Low,15,0.20848649479166667,0
Hospitality,150,0.77,0.85,300,High,20,0.07771369374999999,0
RideHailing,250,0.95,0.85,100,High,15,0.04830784635416665,0
Hospitality,200,0.33,1.15,150,High,20,0.050067645833333334,0
Airline,200,0.12,0.85,100,High,20,0.01,0
Ecommerce,100,0.73,0.85,100,High,0,0.1902866666666667,1
FoodDelivery,200,0.2,1.15,300,Medium,10,0.033426666666666674,0
Hospitality,300,0.65,1.0,300,High,0,0.01,0
RideHailing,300,0.64,0.85,100,Medium,10,0.01,0
Hospitality,200,0.41,0.85,250,High,20,0.04597779861111112,0
FoodDelivery,200,0.36,1.0,300,Medium,15,0.05448000000000001,0
Airline,250,0.22,1.0,150,Low,15,0.01,0
Hospitality,250,0.21,1.15,50,Low,0,0.01,0
RideHailing,150,0.98,1.0,100,High,0,0.25827083333333334,1
Airline,200,0.48,0.85,250,High,15,0.0443785,0
Airline,300,0.62,0.85,150,High,0,0.01,0
Hospitality,250,0.44,1.0,100,Low,20,0.012871833333333329,0
Ecommerce,100,0.84,1.0,100,Low,20,0.22467200000000004,0
Ecommerce,300,0.75,1.15,300,Medium,15,0.01,0
Ecommerce,150,0.21,0.85,50,Low,5,0.021140350000000002,0
RideHailing,100,0.26,1.15,100,Medium,5,0.11456683333333335,0
FoodDelivery,300,0.59,1.15,200,Medium,5,0.01,0
Ecommerce,250,0.89,1.15,150,Medium,20,0.05367688888888887,0
FoodDelivery,150,0.96,1.15,250,High,0,0.25392,1
FoodDelivery,250,0.81,1.0,300,High,5,0.08111812499999999,0
FoodDelivery,100,0.85,0.85,100,Low,0,0.24565000000000003,0
FoodDelivery,150,0.63,0.85,250,Low,20,0.1074213,0
Retail,50,0.38,1.0,300,Medium,15,0.08086875,0
RideHailing,150,0.5,0.85,200,High,0,0.11200520833333333,0
Hospitality,250,0.36,1.0,100,Low,10,0.01,0
Retail,300,0.39,0.85,100,Low,5,0.01,0
RideHailing,150,0.94,1.0,300,Low,15,0.1246939375,0
Ecommerce,150,0.42,1.0,250,Low,20,0.05616800000000001,0
Ecommerce,300,0.42,1.15,100,Medium,15,0.01,0
Hospitality,50,0.78,0.85,300,High,20,0.1312049375,0
Hospitality,200,1.0,1.0,50,Low,0,0.04958333333333333,0
Airline,150,0.42,0.85,200,High,20,0.060556124999999995,0
Retail,250,0.81,1.0,50,Low,5,0.026980593749999997,0
Ecommerce,150,0.68,1.0,250,High,15,0.1183426666666667,0
Hospitality,200,0.26,1.0,50,Low,20,0.015212166666666667,0
Ecommerce,200,0.48,1.0,200,High,15,0.083536,0
Airline,250,0.17,1.0,50,High,15,0.01,0
FoodDelivery,250,0.61,0.85,100,Medium,0,0.025924999999999993,0
Ecommerce,200,0.78,0.85,150,Low,20,0.07388766666666668,0
Ecommerce,200,0.62,0.85,300,High,5,0.056295311111111114,0
FoodDelivery,150,0.29,1.15,150,High,20,0.13576784999999997,0
FoodDelivery,200,0.54,0.85,50,High,5,0.055160325,0
Hospitality,300,0.14,1.0,300,Medium,10,0.01,0
RideHailing,50,0.97,0.85,250,Medium,15,0.21445588541666666,1
FoodDelivery,50,0.8,1.15,100,Medium,20,0.45233333333333325,1
FoodDelivery,200,0.73,1.0,300,Medium,0,0.09733333333333336,0
Airline,300,0.71,1.0,250,Medium,5,0.01,0
Retail,250,0.17,0.85,300,Medium,20,0.010656874999999996,0
Retail,250,0.54,0.85,100,Low,5,0.015289003124999997,0
Airline,150,0.58,0.85,50,High,15,0.064348825,0
RideHailing,50,0.73,0.85,100,Low,15,0.22864240017361115,1
Ecommerce,200,0.69,0.85,150,Medium,10,0.07103166666666667,0
Retail,50,0.55,1.0,50,Medium,15,0.23409375000000002,0
Airline,200,0.88,1.15,300,High,0,0.07758666666666666,1
RideHailing,200,0.82,1.15,50,High,15,0.11282798541666667,0
Ecommerce,150,0.35,1.0,200,Low,20,0.058508333333333336,1
FoodDelivery,150,0.12,0.85,200,Low,0,0.021675,0
Hospitality,50,0.72,1.0,250,High,0,0.12074999999999998,0
RideHailing,200,0.22,0.85,50,Low,0,0.014570416666666667,0
Ecommerce,150,0.15,0.85,200,High,5,0.025537187499999996,0
RideHailing,300,0.2,1.15,250,Medium,15,0.01,0
Airline,200,0.17,0.85,300,Low,0,0.01,0
Hospitality,50,0.54,1.15,50,Low,15,0.17474034375000003,0
RideHailing,100,0.81,1.15,150,Medium,5,0.2974331250000001,0
